Task,Question,BatchSize,Token_Step,Token_Rank,Token_ID,Prob_B1,Mean_Prob_Runs,Std_Prob_Runs (sigma_j),Range_Prob_Runs (R_j)
infinichat,question_009,4,22,5,10925,0.007811954244971275,0.007766802795231342,0.0006425765459425747,0.003605014644563198
infinichat,question_009,4,22,6,8300,0.0004994014743715525,0.0005239275633357465,6.323807610897347e-05,0.00025217607617378235
infinichat,question_009,4,22,7,10944,4.32066963185207e-06,4.6975033001217525e-06,5.883912876925024e-07,2.182523758165189e-06
infinichat,question_009,4,22,8,6782,2.040939989456092e-06,2.0666368527599843e-06,2.4217334271270374e-07,1.0213975656370167e-06
infinichat,question_009,4,22,9,3867,7.50819822314952e-07,7.174322718128678e-07,5.88888937613774e-08,1.8206998220193782e-07
infinichat,question_009,4,22,10,9526,7.50819822314952e-07,9.031325589603512e-07,1.18307021068631e-07,5.857236260453647e-07
infinichat,question_009,4,23,1,236888,0.9999961853027344,0.9999963045120239,7.280311820068164e-07,2.6226043701171875e-06
infinichat,question_009,4,23,2,236787,3.726638851730968e-06,3.6339547477837186e-06,6.933989311619371e-07,2.5247707071685e-06
infinichat,question_009,4,23,3,532,6.825577258950943e-08,5.327264318566449e-08,1.0174201925394755e-08,4.624283178600308e-08
infinichat,question_009,4,23,4,236761,1.5229922212256497e-08,1.3614284810614663e-08,2.598659731845032e-09,1.0318183640833922e-08
infinichat,question_009,4,23,5,833,1.605221844336313e-09,1.3330844206294046e-09,2.96679958378121e-10,1.3028891299171619e-09
infinichat,question_009,4,23,6,97943,2.1724315402149585e-10,2.2505702856889798e-10,4.5346785354505315e-11,2.2640821162323022e-10
infinichat,question_009,4,23,7,236786,3.775120147042621e-11,3.6705461586850063e-11,8.727423297938408e-12,3.934387191040223e-11
infinichat,question_009,4,23,8,236764,2.9400665929602e-11,2.5204874645745612e-11,5.739936304038906e-12,2.3863307163640712e-11
infinichat,question_009,4,23,9,568,8.423432090731708e-12,7.870806437160205e-12,1.9310312897313775e-12,8.778807542020317e-12
infinichat,question_009,4,23,10,753,8.423432090731708e-12,8.291307744545673e-12,1.8539020145424967e-12,8.778807542020317e-12
infinichat,question_009,4,24,1,108,0.9861758351325989,0.9896870851516724,0.0016026473604142666,0.007281363010406494
infinichat,question_009,4,24,2,564,0.006644800771027803,0.005070622079074383,0.0008962415158748627,0.0034965244121849537
infinichat,question_009,4,24,3,138,0.006644800771027803,0.004791921470314264,0.0008186137420125306,0.0034959535114467144
infinichat,question_009,4,24,4,236743,0.00025764686870388687,0.00020896749629173428,2.5273093342548236e-05,0.00010130264854524285
infinichat,question_009,4,24,5,5213,0.00020065558783244342,0.00017936162475962192,4.0888739022193477e-05,0.00020869431318715215
infinichat,question_009,4,24,6,568,4.4772314140573144e-05,3.1120507628656924e-05,5.00588612339925e-06,2.350440263398923e-05
infinichat,question_009,4,24,7,73687,2.7155781936016865e-05,2.707546082092449e-05,5.497343863680726e-06,2.358710662520025e-05
infinichat,question_009,4,24,8,103453,3.675135303637944e-06,3.1812855922908057e-06,6.022929710525204e-07,2.4943926746345824e-06
infinichat,question_009,4,24,9,5393,2.349435419546353e-07,2.0739156525451108e-07,4.526930652559713e-08,2.4436107537439966e-07
infinichat,question_009,4,24,10,1599,1.8297423309832084e-07,1.586527105246205e-07,2.7602174768048826e-08,1.24055148376101e-07
infinichat,question_009,4,25,1,1018,1.0,1.0,0.0,0.0
infinichat,question_009,4,25,2,13733,1.6918980105806725e-10,1.636259738813095e-10,3.403755402531239e-11,1.1462519128313531e-10
infinichat,question_009,4,25,3,13513,1.6918980105806725e-10,1.722767900558253e-10,2.790370018379562e-11,8.547884622345236e-11
infinichat,question_009,4,25,4,236829,8.423464183116014e-12,1.1587558169934287e-11,2.2880883385895112e-12,9.409009162075765e-12
infinichat,question_009,4,25,5,5213,3.098819161342914e-12,3.1448259794897293e-12,6.030499450498938e-13,2.099433907970516e-12
infinichat,question_009,4,25,6,177906,2.4133626954497833e-12,2.7136706510361153e-12,5.744938487602103e-13,2.099433907970516e-12
infinichat,question_009,4,25,7,27252,1.1399918552548738e-12,1.5875846644253233e-12,3.1750231783977956e-13,1.5255362077748469e-12
infinichat,question_009,4,25,8,7243,8.878265418850451e-13,1.0152765130347352e-12,2.6121232997791677e-13,9.252843716917036e-13
infinichat,question_009,4,25,9,236770,8.878265418850451e-13,9.632355676969517e-13,1.976998344763517e-13,9.252843716917036e-13
infinichat,question_009,4,25,10,8291,4.1937956471276017e-13,5.106472970167752e-13,1.201566244505431e-13,5.612134021393267e-13
infinichat,question_009,4,26,1,13733,1.0,1.0,0.0,0.0
infinichat,question_009,4,26,2,236770,3.4424770840998584e-14,2.752817268027955e-14,9.107148324046573e-15,4.049574396517222e-14
infinichat,question_009,4,26,3,19993,2.0879678940140776e-14,1.7134714193301967e-14,3.708646515159387e-15,1.6947177710648076e-14
infinichat,question_009,4,26,4,15302,7.68120477976069e-15,5.917462378527425e-15,1.58778358841892e-15,9.03582222065713e-15
infinichat,question_009,4,26,5,23395,4.658885768355414e-15,4.5116917709133505e-15,1.3027992474360923e-15,7.037104409526049e-15
infinichat,question_009,4,26,6,8755,1.334793164161545e-15,1.0136171170457907e-15,2.9645279651173656e-16,1.5701905023462115e-15
infinichat,question_009,4,26,7,8291,1.334793164161545e-15,1.1961810927828254e-15,4.249220983333391e-16,2.1952457602783136e-15
infinichat,question_009,4,26,8,4485,3.824246818943575e-16,3.7003303986228033e-16,8.77819749385687e-17,3.9855938899013106e-16
infinichat,question_009,4,26,9,5086,6.645544556704893e-17,6.039662551278382e-17,1.56637931730471e-17,6.925923711902397e-17
infinichat,question_009,4,26,10,85572,6.645544556704893e-17,6.101986970839557e-17,1.662225231189597e-17,7.817517871371664e-17
infinichat,question_009,4,27,1,236743,1.0,1.0,0.0,0.0
infinichat,question_009,4,27,2,236770,2.2897348947448215e-11,1.6059495747122732e-11,3.250960481718246e-12,1.2081407055331006e-11
infinichat,question_009,4,27,3,997,1.9810088085995409e-13,1.5493231426532555e-13,3.556277315816189e-14,1.418969922031138e-13
infinichat,question_009,4,27,4,742,3.6283439801114165e-15,2.6425435309325755e-15,5.83543761373945e-16,2.944977280024434e-15
infinichat,question_009,4,27,5,568,3.6283439801114165e-15,2.8301253298491447e-15,7.116913230244889e-16,3.565301435429647e-15
infinichat,question_009,4,27,6,496,2.493721959682363e-15,1.832193251283254e-15,4.618818251214088e-16,2.4503930480567534e-15
infinichat,question_009,4,27,7,753,2.493721959682363e-15,1.6806800210849042e-15,4.4304164185254586e-16,2.2846134536860362e-15
infinichat,question_009,4,27,8,236772,1.1779508261755447e-15,8.04282717950343e-16,2.0601552548475834e-16,1.021475888730416e-15
infinichat,question_009,4,27,9,236786,1.0395379134185484e-15,7.461459763408336e-16,1.9301653435972022e-16,9.01449308401232e-16
infinichat,question_009,4,27,10,833,7.144633971630562e-16,4.463927159501207e-16,1.149319550841353e-16,5.467566969582171e-16
infinichat,question_009,4,28,1,236770,1.0,1.0,0.0,0.0
infinichat,question_009,4,28,2,236800,2.020683967374204e-11,1.5829769786646075e-11,2.079659144546553e-12,7.950772852594046e-12
infinichat,question_009,4,28,3,236778,1.0815941892117209e-11,8.454661450107981e-12,1.116149165279745e-12,5.0265854846520686e-12
infinichat,question_009,4,28,4,236771,2.4133626954497833e-12,1.7756359533757649e-12,2.2547439718252626e-13,8.380053378650998e-13
infinichat,question_009,4,28,5,255999,5.73223922755578e-13,4.453169603901852e-13,5.998304473562796e-14,2.835805321035195e-13
infinichat,question_009,4,28,6,238178,5.384939998250016e-13,4.526845207280389e-13,4.698553422418164e-14,2.4009253244382245e-13
infinichat,question_009,4,28,7,236812,5.05868296470785e-13,3.7288160298180884e-13,5.6407938893833845e-14,2.5150172743015897e-13
infinichat,question_009,4,28,8,383,3.068246611642733e-13,2.706947892835293e-13,2.614353639173242e-14,1.1573587140739638e-13
infinichat,question_009,4,28,9,1615,2.882350662401084e-13,2.4811557431010656e-13,2.816589870406963e-14,1.207261016416411e-13
infinichat,question_009,4,28,10,250729,2.389552585749938e-13,2.2195349128496106e-13,2.1576963238584095e-14,7.954315645822968e-14
infinichat,question_009,4,29,1,568,0.9975274205207825,0.9965049028396606,0.0007668192847631872,0.0015975236892700195
infinichat,question_009,4,29,2,236787,0.0024726232513785362,0.0034950326662510633,0.0007668071775697172,0.0015975148417055607
infinichat,question_009,4,29,3,753,5.890702370336953e-10,4.910649664680022e-10,9.21705559098207e-11,3.108131529927505e-10
infinichat,question_009,4,29,4,236769,1.385360576255934e-11,1.5108468295887967e-11,2.711739903807353e-12,9.357258023978687e-12
infinichat,question_009,4,29,5,236772,1.5389963880108742e-13,1.3141455968129073e-13,2.653702046518172e-14,1.4067807791069697e-13
infinichat,question_009,4,29,6,1017,1.1985715425797544e-13,1.2538712743873776e-13,2.557295466967119e-14,1.2459754365409803e-13
infinichat,question_009,4,29,7,1271,4.4092991248207564e-14,4.0934625616462564e-14,8.414856437794372e-15,3.5697793598086017e-14
infinichat,question_009,4,29,8,236746,2.67437490203545e-14,3.24875759974419e-14,7.127365510934888e-15,2.7801476331040624e-14
infinichat,question_009,4,29,9,6791,1.6220902862552032e-14,1.6776707247815464e-14,3.566394954964552e-15,1.3132483517525398e-14
infinichat,question_009,4,29,10,167043,7.662212607017355e-15,8.831109603898817e-15,2.044283101495679e-15,7.965255584556526e-15
infinichat,question_009,4,30,1,236776,0.5240405797958374,0.5420154929161072,0.03176939859986305,0.17145594954490662
infinichat,question_009,4,30,2,3984,0.3178466856479645,0.2868642508983612,0.02952168695628643,0.12589555978775024
infinichat,question_009,4,30,3,9474,0.09106459468603134,0.10201389342546463,0.011811166070401669,0.04856698215007782
infinichat,question_009,4,30,4,10541,0.0335007943212986,0.03166457265615463,0.0035993806086480618,0.01861569471657276
infinichat,question_009,4,30,5,236773,0.012324254028499126,0.013783182017505169,0.0013847246300429106,0.005219524726271629
infinichat,question_009,4,30,6,7166,0.009598138742148876,0.01064844150096178,0.0012460558209568262,0.0052252160385251045
infinichat,question_009,4,30,7,22575,0.007475037127733231,0.008286256343126297,0.0012354033533483744,0.004241588059812784
infinichat,question_009,4,30,8,23395,0.0016679064137861133,0.001978251151740551,0.0002568484633229673,0.0012539444724097848
infinichat,question_009,4,30,9,11657,0.000787863158620894,0.0010393684497103095,0.00010567899153102189,0.0004926989786326885
infinichat,question_009,4,30,10,12993,0.000787863158620894,0.0007511013536714017,7.458808977389708e-05,0.00032724172342568636
infinichat,question_009,4,31,1,3103,0.7769635319709778,0.7878821492195129,0.023676302284002304,0.08652365207672119
infinichat,question_009,4,31,2,2268,0.22260378301143646,0.21169044077396393,0.023664049804210663,0.0864894837141037
infinichat,question_009,4,31,3,14100,0.0002606422349344939,0.0002676583535503596,3.447841663728468e-05,0.00012112445256207138
infinichat,question_009,4,31,4,14284,0.0001580875104991719,0.0001465854438720271,1.5714167602709495e-05,4.3152409489266574e-05
infinichat,question_009,4,31,5,74284,1.0106195986736566e-05,9.544963177177124e-06,1.287802206206834e-06,6.846617452538339e-06
infinichat,question_009,4,31,6,6374,3.7178620004851837e-06,3.484077751636505e-06,3.983215890457359e-07,1.8783516679832246e-06
infinichat,question_009,4,31,7,598,1.4415715554605413e-07,1.3345218974336603e-07,2.2620618267410464e-08,1.0725180032977732e-07
infinichat,question_009,4,31,8,31808,1.950954775509217e-08,1.8257903633411843e-08,2.5921571555898026e-09,1.3900899098473474e-08
infinichat,question_009,4,31,9,40961,1.5194052238598488e-08,1.3659705366819708e-08,1.8625161413154956e-09,6.2879808027105355e-09
infinichat,question_009,4,31,10,8427,9.215657570393887e-09,9.156418734335148e-09,1.6338876918098322e-09,5.270021308234618e-09
infinichat,question_009,4,32,1,73887,0.9963719844818115,0.9962754845619202,0.00047558810911141336,0.0018112659454345703
infinichat,question_009,4,32,2,919,0.003171233693137765,0.0032806983217597008,0.00044479849748313427,0.0015965898055583239
infinichat,question_009,4,32,3,120640,0.0002603106840979308,0.00024678639601916075,2.8023350751027465e-05,0.00013116533227730542
infinichat,question_009,4,32,4,107571,7.458026811946183e-05,7.692041253903881e-05,1.1437200555519667e-05,3.7672263715649024e-05
infinichat,question_009,4,32,5,177655,5.808316927868873e-05,5.310720734996721e-05,7.257309334818274e-06,2.2828950022812933e-05
infinichat,question_009,4,32,6,119541,3.522922270349227e-05,3.831475987681188e-05,5.179359959583962e-06,1.7795569874579087e-05
infinichat,question_009,4,32,7,52248,1.2960106687387452e-05,1.4127654139883816e-05,2.103328370139934e-06,6.5469312175991945e-06
infinichat,question_009,4,32,8,41575,1.0093340279127005e-05,9.581579433870502e-06,1.2068429668943281e-06,5.087408680992667e-06
infinichat,question_009,4,32,9,164840,4.767757218360202e-06,4.2327501432737336e-06,6.074125735722191e-07,1.8737068785412703e-06
infinichat,question_009,4,32,10,510,3.0479250767712074e-07,2.9511787147384894e-07,3.677329729612211e-08,1.539715128728858e-07
infinichat,question_009,4,33,1,1473,0.9999833106994629,0.9999799728393555,5.389485977502773e-06,1.7404556274414062e-05
infinichat,question_009,4,33,2,236786,1.6701422282494605e-05,1.9905532099073753e-05,5.387307737692026e-06,1.7405702237738296e-05
infinichat,question_009,4,33,3,62902,2.0611190532093815e-09,2.1347650314140765e-09,5.804602354331223e-10,2.1480424106101736e-09
infinichat,question_009,4,33,4,753,2.28969673082835e-11,2.2760583348602204e-11,6.05421355409641e-12,2.386259245756861e-11
infinichat,question_009,4,33,5,532,8.42332367051446e-12,8.638296675189672e-12,2.009487411538946e-12,8.778558609201514e-12
infinichat,question_009,4,33,6,833,3.442419485859445e-14,4.269683361751188e-14,1.2571092102941876e-14,7.269432587353811e-14
infinichat,question_009,4,33,7,236764,2.0879329962566508e-14,2.0713194614357944e-14,5.632459085182402e-15,3.153711355106427e-14
infinichat,question_009,4,33,8,236768,2.2006655005913202e-15,2.1710140534814994e-15,5.612266137357215e-16,2.2934729947978426e-15
infinichat,question_009,4,33,9,900,2.978276633340283e-16,3.4180807564497453e-16,8.171981307462887e-17,3.985458894025342e-16
infinichat,question_009,4,33,10,965,4.0306592190687916e-17,3.5496622955475765e-17,1.0740011330173167e-17,6.628864625088883e-17
infinichat,question_009,4,34,1,1018,1.0,1.0,0.0,0.0
infinichat,question_009,4,34,2,13513,8.533048291820244e-17,1.5510060001842896e-16,6.164767994098862e-17,2.313771874680996e-16
infinichat,question_009,4,34,3,239368,2.006780491108507e-18,3.6253593304815904e-18,1.8391167712082963e-18,7.430883561460906e-18
infinichat,question_009,4,34,4,1892,4.47773234897538e-19,7.3731302246827595e-19,3.194235483555943e-19,1.2141560724279181e-18
infinichat,question_009,4,34,5,239794,1.6472656956609696e-19,2.935493904937239e-19,1.2177457002442744e-19,4.46663003419127e-19
infinichat,question_009,4,34,6,236743,1.2828918603495367e-19,1.490082767712112e-19,6.179139988408272e-20,2.109886745005652e-19
infinichat,question_009,4,34,7,169986,7.781132925921478e-20,1.6920296084850424e-19,6.765439790472176e-20,1.9377685541092666e-19
infinichat,question_009,4,34,8,73687,2.229331560834824e-20,3.4224064700627335e-20,1.3663740943191706e-20,4.3237460863531276e-20
infinichat,question_009,4,34,9,236829,2.229331560834824e-20,3.5652909348887586e-20,1.5626409507819894e-20,6.044927349082129e-20
infinichat,question_009,4,34,10,62902,8.201252627599619e-21,1.0676394316827786e-20,4.2856526419992134e-21,1.731900360244952e-20
infinichat,question_009,4,35,1,108,1.0,1.0,0.0,0.0
infinichat,question_009,4,35,2,236743,1.0815941892117209e-11,1.0899203414793668e-11,3.0664047689921148e-12,1.127227304553724e-11
infinichat,question_009,4,35,3,107,6.914400150527522e-13,6.09956529729061e-13,1.3460383523934694e-13,5.612134021393267e-13
infinichat,question_009,4,35,4,73687,6.305116853596367e-16,6.957260754577254e-16,2.2747554195480947e-16,1.036960498039172e-15
infinichat,question_009,4,35,5,109,5.175554941819762e-17,4.310009030712035e-17,1.3515128666214058e-17,6.629067780647327e-17
infinichat,question_009,4,35,6,49420,2.44475910105232e-17,3.142717889184559e-17,1.1238583691041542e-17,5.162723385285594e-17
infinichat,question_009,4,35,7,1174,8.993766055444109e-18,1.2261055028773439e-17,3.929871397332268e-18,1.899259625980955e-17
infinichat,question_009,4,35,8,110,5.454994750713651e-18,4.80629820765364e-18,1.5567122436014407e-18,6.986985357540449e-18
infinichat,question_009,4,35,9,77353,4.814016216359066e-18,4.8496796948789836e-18,1.8395822670980105e-18,8.184491421611017e-18
infinichat,question_009,4,35,10,246422,3.7491597304496456e-18,4.149107760473629e-18,1.3104949032398253e-18,4.9975713165973394e-18
infinichat,question_009,4,36,1,236813,0.9986011385917664,0.9987736940383911,0.0002871561737265438,0.0014402270317077637
infinichat,question_009,4,36,2,96413,0.0009106063516810536,0.0007326960330829024,0.00018722983077168465,0.0009474769467487931
infinichat,question_009,4,36,3,171656,0.0004301399749238044,0.0004378341545816511,0.00010480758646735922,0.0004479417111724615
infinichat,question_009,4,36,4,18318,2.7497930204845034e-05,2.910666080424562e-05,5.3548242249235045e-06,2.3875676561146975e-05
infinichat,question_009,4,36,5,236824,1.0115922123077326e-05,1.0110567927767988e-05,2.089899226120906e-06,8.789115781837609e-06
infinichat,question_009,4,36,6,236775,7.878288670326583e-06,5.772133590653539e-06,9.455898748456093e-07,4.1576704461476766e-06
infinichat,question_009,4,36,7,1659,6.135617695690598e-06,4.920761966786813e-06,9.989529416998266e-07,4.150768745603273e-06
infinichat,question_009,4,36,8,11896,2.8982606181671144e-06,2.6644479476090055e-06,4.6111236429169367e-07,1.9612687083281344e-06
infinichat,question_009,4,36,9,165541,2.8982606181671144e-06,2.5365452529513277e-06,5.467078949550341e-07,3.0154342312016524e-06
infinichat,question_009,4,36,10,48496,5.036421271142899e-07,4.6985758217488183e-07,9.323945704409198e-08,3.4098661672032904e-07
infinichat,question_000,8,0,1,818,1.0,1.0,0.0,0.0
infinichat,question_000,8,0,2,96123,3.581747953784742e-10,3.141206461609869e-10,7.373990307257827e-11,2.907157570231078e-10
infinichat,question_000,8,0,3,669,2.1724398668876432e-10,2.5570640049821236e-10,6.131825602828656e-11,1.8898499432040694e-10
infinichat,question_000,8,0,4,33142,3.775134718719819e-11,3.062981465684622e-11,7.337277486973992e-12,3.458574399095582e-11
infinichat,question_000,8,0,5,4663,1.783247334519178e-11,1.492071396991257e-11,3.665026615529143e-12,1.6337148647793676e-11
infinichat,question_000,8,0,6,3771,8.423464183116014e-12,8.438024584611625e-12,2.0386544015427166e-12,6.83697933337446e-12
infinichat,question_000,8,0,7,30340,2.4133626954497833e-12,2.226627953197391e-12,4.680308874835393e-13,2.2109926736679775e-12
infinichat,question_000,8,0,8,1509,2.4133626954497833e-12,2.215712205724807e-12,4.836031206566227e-13,1.958827197667823e-12
infinichat,question_000,8,0,9,2023,1.879528650772233e-12,1.5746540356353922e-12,4.1817425715760803e-13,1.7219227346071397e-12
infinichat,question_000,8,0,10,902,3.266131668507727e-13,2.9444979440795827e-13,6.853466226605306e-14,3.842128980420523e-13
infinichat,question_000,8,1,1,8379,0.9999542236328125,0.9999428391456604,1.4967477909522131e-05,4.756450653076172e-05
infinichat,question_000,8,1,2,11575,4.539785368251614e-05,5.681994662154466e-05,1.4926451513019856e-05,4.731052467832342e-05
infinichat,question_000,8,1,3,8570,3.0588830668420997e-07,2.3702475004938606e-07,6.187135426216628e-08,1.9335624301675125e-07
infinichat,question_000,8,1,4,9513,1.5229284500151152e-08,1.6252677426109585e-08,3.843187990071328e-09,1.5871812308887456e-08
infinichat,question_000,8,1,5,16257,2.0610591011660517e-09,1.5223464711056067e-09,4.1507533521389917e-10,1.3028379486357267e-09
infinichat,question_000,8,1,6,38306,7.582213190637788e-10,7.736943863356771e-10,1.6196666230428036e-10,7.901742593574568e-10
infinichat,question_000,8,1,7,38940,2.7893404253021004e-10,2.555306799489898e-10,7.356030368166344e-11,3.5725500335814786e-10
infinichat,question_000,8,1,8,17410,6.223858928233739e-11,6.93332058432361e-11,1.7310304231688e-11,6.4864474902393e-11
infinichat,question_000,8,1,9,31811,2.4132523236686243e-12,2.1420170324970567e-12,4.825229300321754e-13,1.958737425727941e-12
infinichat,question_000,8,1,10,25581,2.5435491386727183e-13,2.3079232752340473e-13,5.029672492840205e-14,2.991970820404033e-13
infinichat,question_000,8,2,1,815,0.9984527826309204,0.9984439015388489,0.0002936736273113638,0.0015795230865478516
infinichat,question_000,8,2,2,236789,0.0015011130599305034,0.001512190792709589,0.00029043108224868774,0.0015614840667694807
infinichat,question_000,8,2,3,51935,4.5329688873607665e-05,4.34001958637964e-05,1.1905585779459216e-05,4.723948222817853e-05
infinichat,question_000,8,2,4,144607,5.035673211750691e-07,3.211415844361909e-07,8.17982055423272e-08,3.183118337801716e-07
infinichat,question_000,8,2,5,236858,1.8525207678976585e-07,1.6629513766019954e-07,3.195662046096004e-08,7.289433057167116e-08
infinichat,question_000,8,2,6,176839,1.1842768543601778e-08,8.553282526690964e-09,1.685653727712122e-09,6.248540795894542e-09
infinichat,question_000,8,2,7,85739,9.223157348969835e-09,7.28773441593944e-09,1.8051479200309473e-09,7.483054176304904e-09
infinichat,question_000,8,2,8,33237,4.356711436059868e-09,2.9374265242410047e-09,7.226339526766878e-10,2.7529905022305456e-09
infinichat,question_000,8,2,9,164774,3.3930100951096165e-09,2.6066553360237776e-09,5.971204641852523e-10,2.753809402733509e-09
infinichat,question_000,8,2,10,50180,7.979594762730358e-11,8.785452920712089e-11,1.5441529999105086e-11,8.315870214659071e-11
infinichat,question_000,8,3,1,51935,0.9521531462669373,0.9633811116218567,0.008801314048469067,0.01854032278060913
infinichat,question_000,8,3,2,85739,0.04740491136908531,0.03617938607931137,0.008787705563008785,0.018105924129486084
infinichat,question_000,8,3,3,164774,0.000319411774398759,0.0003221978840883821,3.829027264146134e-05,0.00032903027022257447
infinichat,question_000,8,3,4,144607,0.00011750502744689584,0.00011287616507615894,2.0472491087275557e-05,0.00012104936467949301
infinichat,question_000,8,3,5,50180,3.5483444662531838e-06,3.2177956654777518e-06,4.6053332880546805e-07,2.36177834267437e-06
infinichat,question_000,8,3,6,33237,7.917426501080627e-07,5.850741331414611e-07,8.742829749053271e-08,3.023982344529941e-07
infinichat,question_000,8,3,7,139923,6.166098387438979e-07,5.684476036549313e-07,9.108567411431068e-08,3.1152609381024376e-07
infinichat,question_000,8,3,8,176839,1.0715071852018809e-07,8.670727424942015e-08,1.8868854922970968e-08,7.135868429486436e-08
infinichat,question_000,8,3,9,80287,5.0614417546057666e-08,4.1799985694979114e-08,6.63781918319728e-09,3.368896983602099e-08
infinichat,question_000,8,3,10,33112,1.9625336911133218e-09,1.7287499209928114e-09,2.615067884459421e-10,1.3062627646220903e-09
infinichat,question_000,8,4,1,89776,1.0,1.0,0.0,0.0
infinichat,question_000,8,4,2,532,1.2501528701136522e-09,1.1124217103031242e-09,2.2086114881414431e-10,4.918968565803539e-10
infinichat,question_000,8,4,3,176839,3.775134718719819e-11,3.3295147888745547e-11,6.806956907856598e-12,1.4853998239749977e-11
infinichat,question_000,8,4,4,171983,2.2897348947448215e-11,2.2717161485275028e-11,1.2613164636007812e-12,9.009404333681914e-12
infinichat,question_000,8,4,5,544,2.2897348947448215e-11,1.3958843629591211e-11,1.4884796954023338e-12,1.4473884764332201e-11
infinichat,question_000,8,4,6,22094,1.3887944613766301e-11,1.1920731762815606e-11,2.6229504679342597e-12,5.464480430650287e-12
infinichat,question_000,8,4,7,232479,8.423464183116014e-12,6.302264266011548e-12,1.5909002630890012e-12,3.3143752499464885e-12
infinichat,question_000,8,4,8,1324,6.914400150527522e-13,5.155223578752477e-13,7.700983676705436e-14,3.6482684820197953e-13
infinichat,question_000,8,4,9,21735,1.5428111533547645e-13,1.217458344424452e-13,2.3495049018850724e-14,1.252236433036541e-13
infinichat,question_000,8,4,10,204303,1.5428111533547645e-13,1.2936812808072434e-13,2.087077492979924e-14,8.140387100291288e-14
infinichat,question_000,8,5,1,18287,1.0,1.0,0.0,0.0
infinichat,question_000,8,5,2,12779,1.903980345736795e-17,1.883546337628775e-17,3.2563536456313785e-18,1.9843101711275347e-17
infinichat,question_000,8,5,3,10487,1.5628821837904738e-18,1.3794151782874373e-18,3.059265715475373e-19,2.0018049997240006e-18
infinichat,question_000,8,5,4,1792,1.5628821837904738e-18,1.5671953102994784e-18,3.7073382024620005e-19,2.3606855802862572e-18
infinichat,question_000,8,5,5,2926,7.382532683308073e-19,8.331458772392421e-19,2.1787970938859134e-19,9.879299297129078e-19
infinichat,question_000,8,5,6,1718,5.749522023787777e-19,4.913455423504399e-19,9.435288002109248e-20,4.6666510951006e-19
infinichat,question_000,8,5,7,21382,4.47773234897538e-19,4.755847014527959e-19,1.1541916043242354e-19,5.992098425285664e-19
infinichat,question_000,8,5,8,5444,3.4872613721194976e-19,3.1940731493607297e-19,7.798734424627811e-20,4.1022564573737783e-19
infinichat,question_000,8,5,9,10796,2.7158818467014143e-19,3.1457373672540764e-19,8.164645523408886e-20,4.1022564573737783e-19
infinichat,question_000,8,5,10,21068,2.1151310700892382e-19,2.279932072985768e-19,4.900141693051416e-20,3.1948403593788726e-19
infinichat,question_000,8,6,1,7299,0.9959021210670471,0.9953269958496094,0.0014550045598298311,0.00424879789352417
infinichat,question_000,8,6,2,4532,0.004070024471729994,0.004633108153939247,0.001450344454497099,0.004220109432935715
infinichat,question_000,8,6,3,7109,2.7423609935794957e-05,3.927567377104424e-05,8.709770554560237e-06,2.855295861081686e-05
infinichat,question_000,8,6,4,21666,3.046487790925312e-07,3.9355077774416714e-07,1.1240003772172713e-07,3.174930611749005e-07
infinichat,question_000,8,6,5,61269,5.2940020367486795e-08,7.895721410022816e-08,2.070059679226688e-08,7.084228315079599e-08
infinichat,question_000,8,6,6,16236,1.1812514522091533e-08,1.767117296935794e-08,4.937596553844514e-09,1.5741640879696206e-08
infinichat,question_000,8,6,7,236743,9.19959575185203e-09,1.0511801207258031e-08,2.741127769212426e-09,9.587459715021396e-09
infinichat,question_000,8,6,8,4180,4.345581672282606e-09,6.856618384176727e-09,1.6239880551438546e-09,5.809622116714763e-09
infinichat,question_000,8,6,9,506,4.345581672282606e-09,5.552081905335626e-09,1.3784462460364466e-09,5.815088410798808e-09
infinichat,question_000,8,6,10,28067,3.384342139867158e-09,4.3047267972440295e-09,1.0327039223767542e-09,4.509928874796287e-09
infinichat,question_000,8,7,1,528,0.7310575246810913,0.7071658372879028,0.0449867807328701,0.10859978199005127
infinichat,question_000,8,7,2,236764,0.26894107460975647,0.2928328812122345,0.04498676955699921,0.10859918594360352
infinichat,question_000,8,7,3,580,1.0022499736805912e-06,9.016962962959951e-07,1.694142497399298e-07,7.990649919520365e-07
infinichat,question_000,8,7,4,3418,1.3563979450736952e-07,1.3452127234359068e-07,2.5931326419481593e-08,1.413624488577625e-07
infinichat,question_000,8,7,5,1024,1.3563979450736952e-07,1.4691795513499528e-07,3.923301150621228e-08,1.413624488577625e-07
infinichat,question_000,8,7,6,657,4.095966676942453e-09,3.101398249327758e-09,7.301266813364293e-10,1.980685837565943e-09
infinichat,question_000,8,7,7,2351,5.543287495690663e-10,5.545780501492459e-10,1.5137516240493198e-10,5.777160416720051e-10
infinichat,question_000,8,7,8,684,1.0152886344150236e-11,1.1941802581516558e-11,2.5214630730574505e-12,1.0393673768871459e-11
infinichat,question_000,8,7,9,607,7.907076035595928e-12,5.828987032635569e-12,1.1817461072205493e-12,4.172035980576361e-12
infinichat,question_000,8,7,10,531,6.158036754133622e-12,5.169622542544605e-12,1.256997435826468e-12,4.998224056862455e-12
infinichat,question_000,8,8,1,496,0.4073909521102905,0.4999180734157562,0.045210644602775574,0.12725359201431274
infinichat,question_000,8,8,2,4861,0.4073909521102905,0.33964094519615173,0.0445609949529171,0.14232411980628967
