Task,Question,BatchSize,Token_Step,Token_Rank,Token_ID,Prob_B1,Mean_Prob_Runs,Std_Prob_Runs (sigma_j),Range_Prob_Runs (R_j)
2xA6000,question_001,8,34,2,568,0.022976694628596306,0.020111743360757828,0.004757612943649292,0.018324628472328186
2xA6000,question_001,8,34,3,43037,1.6317459085257724e-05,1.466010871808976e-05,3.218566916984855e-06,1.0964510693156626e-05
2xA6000,question_001,8,34,4,236764,1.2708050235232804e-05,1.2526697901193984e-05,2.633708845678484e-06,1.3037704775342718e-05
2xA6000,question_001,8,34,5,532,1.81270607413353e-07,1.71025746453779e-07,4.359293725997304e-08,2.102450764596142e-07
2xA6000,question_001,8,34,6,33036,1.81270607413353e-07,1.6568760941026994e-07,4.325051605746921e-08,1.4753685206869704e-07
2xA6000,question_001,8,34,7,13653,8.562616926610644e-08,7.290248049685033e-08,1.7254020434620543e-08,6.841658262146666e-08
2xA6000,question_001,8,34,8,17735,2.4532306852620422e-08,1.6137288838535824e-08,4.358606808807508e-09,1.5550270404673938e-08
2xA6000,question_001,8,34,9,17752,7.028623905114273e-09,6.060555168829751e-09,1.6277305059375635e-09,5.674491099227907e-09
2xA6000,question_001,8,34,10,16349,5.4738977794954735e-09,4.03105326896025e-09,9.690082070079598e-10,2.8925664086187908e-09
2xA6000,question_001,8,35,1,568,0.9781600832939148,0.9788954854011536,0.0023094636853784323,0.007773280143737793
2xA6000,question_001,8,35,2,236764,0.010866377502679825,0.011564667336642742,0.0013590420130640268,0.00540597178041935
2xA6000,question_001,8,35,3,532,0.010866377502679825,0.009428773075342178,0.0011573625961318612,0.0023835105821490288
2xA6000,question_001,8,35,4,33036,5.032131230109371e-05,5.1715363952098414e-05,6.031483735569054e-06,2.000470703933388e-05
2xA6000,question_001,8,35,5,17752,1.8512175302021205e-05,1.8061022274196148e-05,2.182271373385447e-06,9.244249667972326e-06
2xA6000,question_001,8,35,6,4716,1.441729546058923e-05,1.4776216630707495e-05,1.9734413854166633e-06,7.3282208177261055e-06
2xA6000,question_001,8,35,7,699,8.7445323515567e-06,9.916568160406314e-06,1.2297831517571467e-06,4.948111381963827e-06
2xA6000,question_001,8,35,8,5238,4.680611255025724e-06,5.2165764827805106e-06,6.469505251516239e-07,2.658417997736251e-06
2xA6000,question_001,8,35,9,23076,4.130624347453704e-06,4.3350382838980295e-06,4.389720800190844e-07,1.633318561289343e-06
2xA6000,question_001,8,35,10,237028,2.505350494175218e-06,3.0789024094701745e-06,3.165085331602313e-07,1.1225777143408777e-06
2xA6000,question_001,8,36,1,22536,0.6678270101547241,0.6363090872764587,0.041226647794246674,0.16849803924560547
2xA6000,question_001,8,36,2,624,0.31545916199684143,0.34389087557792664,0.040556441992521286,0.16588187217712402
2xA6000,question_001,8,36,3,115555,0.015705786645412445,0.01880534179508686,0.001981161069124937,0.007839174941182137
2xA6000,question_001,8,36,4,7650,0.0010040373308584094,0.000989999738521874,0.0001512330345576629,0.0005044750869274139
2xA6000,question_001,8,36,5,51528,1.938248033184209e-06,2.1987082163832383e-06,3.388726952380239e-07,1.296996060773381e-06
2xA6000,question_001,8,36,6,236746,1.5095090475369943e-06,1.7602687876205891e-06,3.098049887739762e-07,1.6719685618227231e-06
2xA6000,question_001,8,36,7,26856,2.623133354973106e-07,3.3109893138316693e-07,4.3248611802937376e-08,1.6928993318288121e-07
2xA6000,question_001,8,36,8,41028,5.853001994182705e-08,7.315595240697803e-08,1.2446941255461752e-08,5.972746919269412e-08
2xA6000,question_001,8,36,9,86248,5.853001994182705e-08,8.973351128815921e-08,1.4945175763614316e-08,7.669161306012029e-08
2xA6000,question_001,8,36,10,4060,3.5500253403597526e-08,4.28502247018514e-08,5.632102784147719e-09,2.1049771703474107e-08
2xA6000,question_001,8,37,1,8321,0.8785783648490906,0.9088923335075378,0.015625830739736557,0.05986976623535156
2xA6000,question_001,8,37,2,15962,0.11890264600515366,0.08880984783172607,0.015410139225423336,0.05897129327058792
2xA6000,question_001,8,37,3,14846,0.000801159767434001,0.0006140151526778936,0.00013426262012217194,0.00042547626071609557
2xA6000,question_001,8,37,4,3874,0.0006239438080228865,0.000692023488227278,0.00011877971701323986,0.0005177948041819036
2xA6000,question_001,8,37,5,20290,0.0002947301836684346,0.0003252732567489147,5.6023451179498807e-05,0.00024972521350719035
2xA6000,question_001,8,37,6,59693,0.0002947301836684346,0.00028411633684299886,4.876555613009259e-05,0.00020091768237762153
2xA6000,question_001,8,37,7,2173,0.00022953609004616737,0.00016953879094216973,2.8138085326645523e-05,0.00012185976083856076
2xA6000,question_001,8,37,8,3435,0.000178762900759466,0.00012849825725425035,3.2206538890022784e-05,9.683565440354869e-05
2xA6000,question_001,8,37,9,43037,3.9887396269477904e-05,2.9385713787632994e-05,6.472354016295867e-06,2.5558090783306397e-05
2xA6000,question_001,8,37,10,24271,2.4192930140998214e-05,2.829749610100407e-05,4.6579471018048935e-06,2.161203337891493e-05
2xA6000,question_001,8,38,1,236764,0.8102154731750488,0.8222384452819824,0.02195904776453972,0.10349059104919434
2xA6000,question_001,8,38,2,532,0.18078351020812988,0.16983722150325775,0.021603098139166832,0.10249213129281998
2xA6000,question_001,8,38,3,3211,0.009000681340694427,0.007924068719148636,0.001005577971227467,0.003667957615107298
2xA6000,question_001,8,38,4,833,1.9302326847991935e-07,1.5517093743255828e-07,2.9607193141600874e-08,1.1866757176903775e-07
2xA6000,question_001,8,38,5,236786,9.117773913658311e-08,6.851405487395823e-08,1.1885242123810258e-08,4.622113181085297e-08
2xA6000,question_001,8,38,6,5417,1.669978377805137e-09,1.2696941276146845e-09,2.612657867828716e-10,1.3982976998505592e-09
2xA6000,question_001,8,38,7,17870,7.888420472390578e-10,6.068106017664832e-10,1.1125213250640087e-10,4.162194200407754e-10
2xA6000,question_001,8,38,8,1698,3.726225994427068e-10,2.5451293850231593e-10,5.589111118364798e-11,2.295355711057212e-10
2xA6000,question_001,8,38,9,2561,2.901987539161155e-10,2.348970740140288e-10,5.3002692512738037e-11,2.352689154605514e-10
2xA6000,question_001,8,38,10,653,2.260070186554941e-10,1.4724525765341667e-10,4.5679873078574573e-11,1.733682503113343e-10
2xA6000,question_001,8,39,1,15962,0.7138531804084778,0.7281023263931274,0.03192577138543129,0.14358365535736084
2xA6000,question_001,8,39,2,53230,0.15928217768669128,0.14670269191265106,0.01939937099814415,0.08294596523046494
2xA6000,question_001,8,39,3,20290,0.09660952538251877,0.09667094796895981,0.014844801276922226,0.05904429405927658
2xA6000,question_001,8,39,4,37061,0.016788218170404434,0.01612158864736557,0.002379275392740965,0.009987009689211845
2xA6000,question_001,8,39,5,15127,0.007930193096399307,0.006965288892388344,0.001263058977201581,0.004856999032199383
2xA6000,question_001,8,39,6,61816,0.0037459577433764935,0.0036595305427908897,0.0004527636046987027,0.0023753931745886803
2xA6000,question_001,8,39,7,3874,0.001378060900606215,0.0013191062025725842,0.00021184131037443876,0.0008305861265398562
2xA6000,question_001,8,39,8,73109,0.0003074869455303997,0.00035660446155816317,4.740682561532594e-05,0.0002027802256634459
2xA6000,question_001,8,39,9,7262,4.161383185419254e-05,3.9869519241619855e-05,5.163932655705139e-06,2.3447704734280705e-05
2xA6000,question_001,8,39,10,532,1.9656983567983843e-05,1.700158099993132e-05,1.8760611055768095e-06,7.76001706981333e-06
2xA6000,question_001,8,40,1,3874,1.0,1.0,0.0,0.0
2xA6000,question_001,8,40,2,5872,1.5229980832032197e-08,1.6731132035374685e-08,3.2928819670985376e-09,1.587254061519161e-08
2xA6000,question_001,8,40,3,6237,4.363462480228009e-09,5.136637337699312e-09,9.525800148679764e-10,4.547559662171352e-09
2xA6000,question_001,8,40,4,14139,1.2501528701136522e-09,1.0197327426908487e-09,1.911698299661424e-10,8.469719370296502e-10
2xA6000,question_001,8,40,5,2145,1.2501528701136522e-09,1.4554513150244475e-09,2.612530192180884e-10,1.3028974565898466e-09
2xA6000,question_001,8,40,6,17924,2.789468100949932e-10,2.8624444481373246e-10,5.0050165401049895e-11,1.8898499432040694e-10
2xA6000,question_001,8,40,7,4820,1.6918980105806725e-10,1.9189551336840083e-10,3.357116321045517e-11,1.763280077504703e-10
2xA6000,question_001,8,40,8,1458,1.6918980105806725e-10,1.6823771542551214e-10,3.419454649988829e-11,1.763280077504703e-10
2xA6000,question_001,8,40,9,28687,1.0815941892117209e-11,8.649845596730987e-12,1.627965774339546e-12,8.778856114277644e-12
2xA6000,question_001,8,40,10,3211,6.5602007333354084e-12,7.18225609194767e-12,1.6194683398126908e-12,6.83697933337446e-12
2xA6000,question_001,8,41,1,236764,0.991346538066864,0.9918368458747864,0.0008308857213705778,0.0019224882125854492
2xA6000,question_001,8,41,2,236768,0.008576828055083752,0.008086860179901123,0.0008265714859589934,0.001884634606540203
2xA6000,question_001,8,41,3,4044,7.420410838676617e-05,7.362510950770229e-05,8.5134306573309e-06,3.748674498638138e-05
2xA6000,question_001,8,41,4,779,1.9774724933085963e-06,2.2237468328967225e-06,2.5630680511312676e-07,7.940095656522317e-07
2xA6000,question_001,8,41,5,532,3.032552058357396e-07,3.3848147040771437e-07,3.90593903887293e-08,1.2176118957540893e-07
2xA6000,question_001,8,41,6,833,2.4892703009982142e-08,2.8963370368728647e-08,3.6758887045351685e-09,1.4249796009835336e-08
2xA6000,question_001,8,41,7,753,4.325703351071297e-09,5.179584761094702e-09,6.007763730941917e-10,2.4691169109303246e-09
2xA6000,question_001,8,41,8,1271,2.31538210826443e-09,2.668918419601596e-09,3.485346733445027e-10,1.562109663844069e-09
2xA6000,question_001,8,41,9,769,2.043317293143332e-09,2.4391404451762355e-09,3.1558886059990243e-10,1.378619662872893e-09
2xA6000,question_001,8,41,10,1031,1.4043501916916057e-09,1.6690394621932114e-09,2.2490206919023592e-10,8.039613419441594e-10
2xA6000,question_001,8,42,1,4044,0.9968256950378418,0.996636688709259,0.0005392066086642444,0.0015982389450073242
2xA6000,question_001,8,42,2,532,0.0031726777087897062,0.003361855400726199,0.0005390346050262451,0.0015975113492459059
2xA6000,question_001,8,42,3,1008,6.455395578086609e-07,5.336906951924902e-07,8.426122377613865e-08,2.537250054501783e-07
2xA6000,question_001,8,42,4,48377,5.027467295803945e-07,4.843322471970168e-07,6.891009007858884e-08,2.9918305699538905e-07
2xA6000,question_001,8,42,5,29059,1.1217795048423795e-07,1.0130619898518489e-07,1.2987042552481398e-08,4.984693902088111e-08
2xA6000,question_001,8,42,6,53230,1.1217795048423795e-07,9.328753947102086e-08,1.5481321113952617e-08,5.8912640099606506e-08
2xA6000,question_001,8,42,7,833,8.736427759004073e-08,7.992496620090606e-08,1.3071198345926405e-08,4.597033864683908e-08
2xA6000,question_001,8,42,8,14846,5.298911531781414e-08,3.1948069079135166e-08,6.835988219933142e-09,2.463147552589362e-08
2xA6000,question_001,8,42,9,6477,4.126796326886506e-08,3.846854923494902e-08,6.003538999266311e-09,2.4578360680038713e-08
2xA6000,question_001,8,42,10,35964,1.518163550429108e-08,1.1854386805509876e-08,1.4915398915960054e-09,5.967039307108735e-09
2xA6000,question_001,8,43,1,2907,0.9999926090240479,0.9999929666519165,6.87265071519505e-07,2.0265579223632812e-06
2xA6000,question_001,8,43,2,236768,3.288735570095014e-06,3.2711993753764546e-06,3.1673144462729397e-07,8.243232514359988e-07
2xA6000,question_001,8,43,3,236761,1.994719013964641e-06,1.698550136097765e-06,1.5971519928825728e-07,4.4122839426563587e-07
2xA6000,question_001,8,43,4,1126,1.5534888007096015e-06,1.4621812169934856e-06,1.7195876012010558e-07,5.504737146111438e-07
2xA6000,question_001,8,43,5,12885,5.043439159635454e-07,5.078965159555082e-07,4.820324051024727e-08,1.2641447710848297e-07
2xA6000,question_001,8,43,6,44204,6.825553100497928e-08,6.729300849883657e-08,7.332283669114759e-09,3.44842412403068e-08
2xA6000,question_001,8,43,7,7476,3.224162981041445e-08,3.055827946241152e-08,2.7367459409788353e-09,1.1424720725017323e-08
2xA6000,question_001,8,43,8,173523,1.5229868921551315e-08,1.3571334278594804e-08,1.3249109587221142e-09,5.3966475732636354e-09
2xA6000,question_001,8,43,9,27214,4.5990217190094995e-10,4.705670852978017e-10,5.872233949100192e-11,2.3235299795310027e-10
2xA6000,question_001,8,43,10,117082,4.0586220495519854e-10,4.0077582919018084e-10,4.938262992970621e-11,2.0505080966515266e-10
2xA6000,question_001,8,44,1,4716,0.8620535731315613,0.8624342083930969,0.015092157758772373,0.054142534732818604
2xA6000,question_001,8,44,2,33036,0.0908597782254219,0.08591067790985107,0.01141435094177723,0.04005461186170578
2xA6000,question_001,8,44,3,5238,0.03342544287443161,0.03679591044783592,0.004028017167001963,0.009090062230825424
2xA6000,question_001,8,44,4,17752,0.012296533212065697,0.013345659710466862,0.0016110943397507071,0.007239846512675285
2xA6000,question_001,8,44,5,699,0.0012960451422259212,0.0014378165360540152,0.0001979072840185836,0.0008237282745540142
2xA6000,question_001,8,44,6,532,6.452629168052226e-05,7.122172246454284e-05,9.795329788175877e-06,4.103436367586255e-05
2xA6000,question_001,8,44,7,12489,2.5019558052008506e-06,2.7942933229496703e-06,4.421564767653763e-07,2.5941878902813187e-06
2xA6000,question_001,8,44,8,23076,9.204180742017343e-07,8.808584084363247e-07,1.6372244715512352e-07,7.365064220721251e-07
2xA6000,question_001,8,44,9,138,2.0537302702905436e-07,2.1616304479721293e-07,3.933697456659502e-08,1.7418942377389612e-07
2xA6000,question_001,8,44,10,563,1.2456504805413715e-07,1.577805619490391e-07,3.552361249603564e-08,1.9971632525539462e-07
2xA6000,question_001,8,45,1,699,0.6787065863609314,0.6840196251869202,0.03628912195563316,0.2150212526321411
2xA6000,question_001,8,45,2,618,0.320598304271698,0.3152390122413635,0.0362791009247303,0.21499396860599518
2xA6000,question_001,8,45,3,531,0.0002923478023149073,0.0003241331141907722,3.8029720599297434e-05,0.00013024493819102645
2xA6000,question_001,8,45,4,1343,0.00017731789557728916,0.0001681745343375951,2.4650867999298498e-05,0.00010459512122906744
2xA6000,question_001,8,45,5,808,0.00013809533265884966,0.00014572532381862402,1.8206781533081084e-05,9.535765275359154e-05
2xA6000,question_001,8,45,6,3121,5.080243499833159e-05,6.171140557853505e-05,1.0289657438988797e-05,5.325779420672916e-05
2xA6000,question_001,8,45,7,1056,1.8689172065933235e-05,2.188408689107746e-05,2.4226530968007864e-06,9.836130629992113e-06
2xA6000,question_001,8,45,8,236764,4.17011733588879e-06,5.331212378223427e-06,7.099386039044475e-07,3.3790231555030914e-06
2xA6000,question_001,8,45,9,580,3.2476909836987033e-06,2.9987718335178215e-06,4.030499951568345e-07,2.049134991466417e-06
2xA6000,question_001,8,45,10,236761,3.2476909836987033e-06,3.755944590011495e-06,4.827834914067353e-07,1.9590004285419127e-06
2xA6000,question_001,8,46,1,21346,0.8806483745574951,0.866158127784729,0.019900282844901085,0.08716309070587158
2xA6000,question_001,8,46,2,496,0.11918279528617859,0.13364164531230927,0.019880499690771103,0.0870518758893013
2xA6000,question_001,8,46,3,506,6.591814599232748e-05,8.066823647823185e-05,1.0761904377432074e-05,4.135354538448155e-05
2xA6000,question_001,8,46,4,614,3.9981376176001504e-05,4.4808450184063986e-05,9.019272511068266e-06,3.884890611516312e-05
2xA6000,question_001,8,46,5,3572,3.11375260935165e-05,3.865162216243334e-05,6.215917437657481e-06,2.474586472089868e-05
2xA6000,question_001,8,46,6,1607,2.4249929992947727e-05,2.597764068923425e-05,4.572490524878958e-06,2.356248296564445e-05
2xA6000,question_001,8,46,7,3530,4.214005912217544e-06,6.334673798846779e-06,1.0890096291404916e-06,4.300174168747617e-06
2xA6000,question_001,8,46,8,12290,1.5502461110372678e-06,1.680253490121686e-06,3.101077368228289e-07,1.2647716403080267e-06
2xA6000,question_001,8,46,9,886,9.402717751072487e-07,1.092550519388169e-06,2.5170194817292213e-07,1.2617402944670175e-06
2xA6000,question_001,8,46,10,2742,5.703037118109933e-07,6.728862445015693e-07,1.420470852053768e-07,4.6529044084309135e-07
2xA6000,question_001,8,47,1,531,0.9751476049423218,0.9727427363395691,0.0035192028153687716,0.012251615524291992
2xA6000,question_001,8,47,2,5645,0.022933274507522583,0.02539057470858097,0.0034257753286510706,0.011300336569547653
2xA6000,question_001,8,47,3,8797,0.0014660750748589635,0.0014270240208134055,0.0001471046998631209,0.0007270800415426493
2xA6000,question_001,8,47,4,532,0.00025476564769633114,0.00024605970247648656,3.040642877749633e-05,0.0001299616851611063
2xA6000,question_001,8,47,5,618,0.00012034277460770682,0.00012239777424838394,2.1384223146014847e-05,0.00010389144154032692
2xA6000,question_001,8,47,6,1343,5.684590360033326e-05,5.218341902946122e-05,5.969176982034696e-06,1.317372516496107e-05
2xA6000,question_001,8,47,7,236764,9.878335731627885e-06,9.12520226847846e-06,1.4967770312068751e-06,6.577272870345041e-06
2xA6000,question_001,8,47,8,1131,7.693255611229688e-06,6.292518719419604e-06,9.515155738881731e-07,3.05688763546641e-06
2xA6000,question_001,8,47,9,1680,1.7165975805255584e-06,1.9019786350327195e-06,2.761707378340361e-07,1.4661234217783203e-06
2xA6000,question_001,8,47,10,236786,6.315009386526071e-07,5.429470775197842e-07,9.653375343532389e-08,4.246097944360372e-07
2xA6000,question_001,8,48,1,16665,0.9984683394432068,0.9981877207756042,0.0002603669709060341,0.0013129711151123047
2xA6000,question_001,8,48,2,6268,0.0015011364594101906,0.0017815197352319956,0.00025762469158507884,0.0013030606787651777
2xA6000,question_001,8,48,3,19276,2.1412561181932688e-05,2.1796680812258273e-05,3.528002935127006e-06,1.0825026038219221e-05
2xA6000,question_001,8,48,4,506,6.134801878943108e-06,6.355295681714779e-06,1.0994311878675944e-06,4.151659595663659e-06
2xA6000,question_001,8,48,5,10969,1.7576501250005094e-06,1.6756838476794655e-06,3.00179323176053e-07,1.1898280263267225e-06
2xA6000,question_001,8,48,6,117774,1.066068648469809e-06,8.592843414589879e-07,1.4629515021624684e-07,4.1901461145243957e-07
2xA6000,question_001,8,48,7,10734,8.750824775916044e-08,8.825809061363543e-08,1.6339894770567298e-08,5.923866908119635e-08
2xA6000,question_001,8,48,8,496,5.594214869120151e-09,5.8978071315607394e-09,1.203702915120175e-09,3.785874724826499e-09
2xA6000,question_001,8,48,9,13653,3.3930629417255886e-09,4.172849621397745e-09,7.363810672345039e-10,2.9492928099728033e-09
2xA6000,question_001,8,48,10,14942,3.3930629417255886e-09,3.2165285990259918e-09,5.726760177182655e-10,2.2969224300339874e-09
2xA6000,question_001,8,49,1,13653,0.9999946355819702,0.999995231628418,9.247944490198279e-07,4.291534423828125e-06
2xA6000,question_001,8,49,2,17735,4.785092187375994e-06,4.213845841150032e-06,8.756591114433832e-07,3.8838470572954975e-06
2xA6000,question_001,8,49,3,5349,6.475917757597927e-07,6.769873834855389e-07,1.1392435084189856e-07,3.2718065767767257e-07
2xA6000,question_001,8,49,4,21856,1.2501462087755044e-09,1.2311581754076428e-09,2.417974986901328e-10,8.469678847156104e-10
2xA6000,question_001,8,49,5,143137,1.6918889900185974e-10,1.5024059774049192e-10,3.082750721361549e-11,1.1462480964397059e-10
2xA6000,question_001,8,49,6,24595,4.847342666147725e-11,6.381141448574823e-11,1.2376911995293227e-11,4.216806764878456e-11
2xA6000,question_001,8,49,7,16665,2.289722578208142e-11,2.178388719409341e-11,4.877861135843542e-12,1.5512775092263453e-11
2xA6000,question_001,8,49,8,58899,1.3887870020656834e-11,1.185071051706954e-11,2.4742488873713553e-12,9.40897273288277e-12
2xA6000,question_001,8,49,9,808,8.423419080305639e-12,7.391148457158714e-12,1.6047116977238596e-12,6.8369433378623334e-12
2xA6000,question_001,8,49,10,16878,2.4133496850237135e-12,2.5969797059349764e-12,5.554235456978196e-13,2.5151612563500958e-12
2xA6000,question_001,8,50,1,236761,0.9691008925437927,0.9662655591964722,0.004332304932177067,0.015096068382263184
2xA6000,question_001,8,50,2,236764,0.029264312237501144,0.03188450261950493,0.004207534249871969,0.014323461800813675
2xA6000,question_001,8,50,3,573,0.0011347004910930991,0.0013191417092457414,0.0001730861113173887,0.0007287584012374282
2xA6000,question_001,8,50,4,532,0.00019718137627933174,0.00021414492221083492,3.070776801905595e-05,9.959579620044678e-05
2xA6000,question_001,8,50,5,1298,0.00019718137627933174,0.00020042799587827176,2.3799462724127807e-05,9.959799353964627e-05
2xA6000,question_001,8,50,6,1680,6.401541759259999e-05,7.161799294408411e-05,9.067612154467497e-06,3.583998477552086e-05
2xA6000,question_001,8,50,7,4323,1.260538374481257e-05,1.497288394602947e-05,1.5037402363304864e-06,5.738556865253486e-06
2xA6000,question_001,8,50,8,531,1.260538374481257e-05,1.2509448424680158e-05,1.269539325221558e-06,4.465554411581252e-06
2xA6000,question_001,8,50,9,568,4.63726155430777e-06,4.7638272917538416e-06,4.7322859586529376e-07,2.291099690410192e-06
2xA6000,question_001,8,50,10,618,3.611502961575752e-06,3.7491886359930504e-06,4.691393655775755e-07,1.8486578028387157e-06
2xA6000,question_001,8,51,1,92384,0.9861773252487183,0.9879080653190613,0.0009206472896039486,0.0039334893226623535
2xA6000,question_001,8,51,2,3143,0.006644810549914837,0.005552748683840036,0.0004727572377305478,0.002064165659248829
2xA6000,question_001,8,51,3,138,0.0024444893933832645,0.0024224035441875458,0.00022076850291341543,0.0008610428776592016
2xA6000,question_001,8,51,4,669,0.0024444893933832645,0.0022461875341832638,0.00018937772256322205,0.0005399613874033093
2xA6000,question_001,8,51,5,108,0.0010190147440880537,0.0008709842804819345,7.611923501826823e-05,0.00031782512087374926
2xA6000,question_001,8,51,6,107,0.0008992773364298046,0.0006698383367620409,5.765150490333326e-05,0.0002474352950230241
2xA6000,question_001,8,51,7,1174,9.4783135864418e-05,8.80688676261343e-05,8.490369509672746e-06,4.206688026897609e-05
2xA6000,question_001,8,51,8,19987,9.4783135864418e-05,7.950487633934245e-05,7.906386599643156e-06,2.961258724099025e-05
2xA6000,question_001,8,51,9,143137,7.381718751275912e-05,6.739250966347754e-05,6.514789674838539e-06,3.2829175324877724e-05
2xA6000,question_001,8,51,10,1030,3.951148391934112e-05,3.283496334915981e-05,2.6143904960918007e-06,1.227751090482343e-05
2xA6000,question_001,8,52,1,13653,0.9999982118606567,0.999998152256012,2.779136423214368e-07,1.5497207641601562e-06
2xA6000,question_001,8,52,2,5349,1.760343138812459e-06,1.6669719116180204e-06,2.3200804832868016e-07,1.1926210845558671e-06
2xA6000,question_001,8,52,3,17752,4.69115590817637e-08,4.291941735345972e-08,7.06743152889544e-09,3.1782303011596014e-08
2xA6000,question_001,8,52,4,131052,4.1399303540856636e-08,4.222246730023471e-08,5.752035292516666e-09,2.4704434054001467e-08
2xA6000,question_001,8,52,5,33036,4.1399303540856636e-08,4.2686394863267196e-08,6.185377987577567e-09,3.1782267484459226e-08
2xA6000,question_001,8,52,6,17735,1.9555645991431447e-08,1.917652703298245e-08,2.7701216875897217e-09,1.5012878051834377e-08
2xA6000,question_001,8,52,7,16349,1.7257798745617947e-08,1.73020069382801e-08,2.3827972928103236e-09,1.1692057100276543e-08
2xA6000,question_001,8,52,8,563,1.3440385693286316e-08,1.3527224673737237e-08,2.0387458388171353e-09,1.031818985808286e-08
2xA6000,question_001,8,52,9,12489,1.186109876982755e-08,1.1762629092970656e-08,1.8055805739436437e-09,9.105773024487007e-09
2xA6000,question_001,8,52,10,143137,1.186109876982755e-08,1.237559743572092e-08,1.7044948785738256e-09,7.0779426764033815e-09
2xA6000,question_001,8,53,1,5957,0.9520710706710815,0.9596409201622009,0.007061995565891266,0.030964195728302002
2xA6000,question_001,8,53,2,1134,0.0474008284509182,0.04009220376610756,0.007015821989625692,0.030762871727347374
2xA6000,question_001,8,53,3,659,0.0005265756626613438,0.0002656371216289699,5.7955519878305495e-05,0.00021431043569464236
2xA6000,question_001,8,53,4,1299,1.3052505209998344e-06,1.0689793725759955e-06,2.573771098468569e-07,1.047833620759775e-06
2xA6000,question_001,8,53,5,7298,1.0714148857005057e-07,7.230933363189251e-08,1.7708799759930116e-08,6.698577692532126e-08
2xA6000,question_001,8,53,6,101090,6.498459725889916e-08,4.884441295871511e-08,1.2434820284568104e-08,5.1310571791418624e-08
2xA6000,question_001,8,53,7,1292,3.0696551078790435e-08,2.4138110177318595e-08,5.684768655811467e-09,2.463911918937356e-08
2xA6000,question_001,8,53,8,623,3.0696551078790435e-08,1.9874972778666233e-08,5.547108106185306e-09,1.9286776620219825e-08
2xA6000,question_001,8,53,9,236764,6.849326439350989e-09,4.575297474218587e-09,1.3339130910949848e-09,6.2272453860146015e-09
2xA6000,question_001,8,53,10,13981,4.154326660454899e-09,3.2099221058956573e-09,7.745256658253652e-10,3.2801756866263077e-09
2xA6000,question_001,8,54,1,672,0.9857996702194214,0.9826650023460388,0.002096049254760146,0.008996307849884033
2xA6000,question_001,8,54,2,506,0.01406167633831501,0.017162999138236046,0.002078823745250702,0.008911177515983582
2xA6000,question_001,8,54,3,532,0.00012165734369773418,0.00015252511366270483,2.088527980959043e-05,7.859104516683146e-05
2xA6000,question_001,8,54,4,16665,1.646453165449202e-05,1.868783510872163e-05,2.5547178665874526e-06,8.317405445268378e-06
2xA6000,question_001,8,54,5,1239,3.8720864381502906e-07,4.749784920932143e-07,8.740272505747271e-08,3.342790080296254e-07
2xA6000,question_001,8,54,6,17924,1.1093713681020745e-07,1.338119517413361e-07,2.288049749665788e-08,9.577169635122118e-08
2xA6000,question_001,8,54,7,600,4.081149285184438e-08,5.979389072763297e-08,1.306703634185169e-08,5.426680971254427e-08
2xA6000,question_001,8,54,8,11756,3.178402252501655e-08,4.7362423316599234e-08,9.816480961433172e-09,3.52324569519169e-08
2xA6000,question_001,8,54,9,855,1.9277983653864794e-08,2.5131303260650384e-08,5.366787458882527e-09,2.5632028055611045e-08
2xA6000,question_001,8,54,10,27583,9.106274845294138e-09,1.175995034685684e-08,2.2401016597228818e-09,1.2010151984043205e-08
2xA6000,question_001,8,55,1,11756,0.999998927116394,0.999998927116394,2.1540297723277035e-07,8.344650268554688e-07
2xA6000,question_001,8,55,2,16665,1.0677028967620572e-06,1.1111475259895087e-06,1.8761947728762607e-07,7.233623477986839e-07
2xA6000,question_001,8,55,3,30023,2.646570962383521e-09,2.3526749437507988e-09,3.5837044443098875e-10,2.148112354660725e-09
2xA6000,question_001,8,55,4,30849,1.6052261742061091e-09,1.6968474403356026e-09,3.3236735585973065e-10,1.0875319533809602e-09
2xA6000,question_001,8,55,5,7921,9.736190742515305e-10,8.435581122512303e-10,1.9504614590104552e-10,7.902463683429062e-10
2xA6000,question_001,8,55,6,2561,9.736190742515305e-10,1.1173185709978384e-09,2.3960416983825894e-10,1.0146963269619391e-09
2xA6000,question_001,8,55,7,117774,9.736190742515305e-10,1.0802981842417125e-09,2.0673165956885953e-10,1.0146956608281243e-09
2xA6000,question_001,8,55,8,43037,3.5817440680041557e-10,3.806525095129132e-10,7.496359089032012e-11,2.4266125220329116e-10
2xA6000,question_001,8,55,9,8321,4.8473634828294365e-11,5.026979527089637e-11,1.1237072036762719e-11,5.702218558445438e-11
2xA6000,question_001,8,55,10,14530,2.289732466131955e-11,2.4263578993211077e-11,5.0632419264229345e-12,2.38633730831328e-11
2xA6000,question_001,8,56,1,532,0.9646323919296265,0.960185170173645,0.0031026958022266626,0.013377904891967773
2xA6000,question_001,8,56,2,236764,0.0176678579300642,0.018302852287888527,0.0018904273165389895,0.008646721951663494
2xA6000,question_001,8,56,3,236761,0.0176678579300642,0.02147701196372509,0.0020200677681714296,0.004904933273792267
2xA6000,question_001,8,56,4,1680,1.2547260666906368e-05,1.3336162737687118e-05,1.0531215366427205e-06,4.957543751515914e-06
2xA6000,question_001,8,56,5,531,9.77181571215624e-06,1.1312448805256281e-05,9.551764605930657e-07,4.423767677508295e-06
